B9J08_000626	PATHWAY: Cofactor biosynthesis; OBSOLETE biosynthesis.
B9J08_000642	PATHWAY: Amino-acid biosynthesis.
B9J08_000652	PATHWAY: Glucosamine biosynthesis; glucosamine biosynthesis.
B9J08_000653	PATHWAY: Carbohydrate metabolism; OBSOLETE degradation.
B9J08_000663	PATHWAY: Protein modification; protein glycosylation.
B9J08_000664	PATHWAY: Glucan metabolism; OBSOLETE biosynthesis.
B9J08_000672	PATHWAY: Cofactor biosynthesis; OBSOLETE biosynthesis.
B9J08_000676	PATHWAY: Biopolymer metabolism; poly--3-hydroxybutanoate biosynthesis.
B9J08_000702	PATHWAY: Nitrogen metabolism.
B9J08_000712	PATHWAY: Protein modification; protein glycosylation.
B9J08_000724	PATHWAY: Pyrimidine metabolism; OBSOLETE biosynthesis.
B9J08_000730	PATHWAY: Protein modification; protein glycosylation.
B9J08_000783	PATHWAY: Cofactor biosynthesis; OBSOLETE biosynthesis.
B9J08_000799	PATHWAY: Amino-acid biosynthesis; ergothioneine biosynthesis.
B9J08_000806	PATHWAY: Metabolic intermediate metabolism; phosphogen metabolism.
B9J08_000807	PATHWAY: Nitrogen metabolism; nitric oxide reduction.
B9J08_000817	PATHWAY: Amino-acid biosynthesis.
B9J08_000824	PATHWAY: Glycan metabolism; N-glycan degradation.
B9J08_000830	PATHWAY: Nitrogen metabolism.
B9J08_000834	PATHWAY: Carbohydrate metabolism; OBSOLETE biosynthesis.
B9J08_000846	PATHWAY: Carbohydrate metabolism; OBSOLETE biosynthesis.
B9J08_000859	PATHWAY: Glycolipid biosynthesis.
B9J08_000890	PATHWAY: Lipid metabolism; OBSOLETE biosynthesis.
B9J08_000891	PATHWAY: Lipid metabolism; fatty acid metabolism.
B9J08_000892	PATHWAY: Glycolipid biosynthesis.
B9J08_000906	PATHWAY: Amino-acid degradation.
B9J08_000911	PATHWAY: Hormone biosynthesis.
B9J08_000919	PATHWAY: Anchor biosynthesis; OBSOLETE biosynthesis.
B9J08_000931	PATHWAY: Amino-acid biosynthesis.
B9J08_000940	PATHWAY: Carbohydrate degradation; glycolysis.
B9J08_000943	PATHWAY: Amino-acid biosynthesis.
B9J08_000986	PATHWAY: Carbohydrate acid metabolism; OBSOLETE biosynthesis.
B9J08_001011	PATHWAY: Genetic information processing; DNA replication.
B9J08_001028	PATHWAY: Carbohydrate metabolism; OBSOLETE biosynthesis.
B9J08_001050	PATHWAY: Amino-acid biosynthesis; L-tRNA biosynthesis.
B9J08_001052	PATHWAY: Cofactor metabolism. ; PATHWAY: Steroid metabolism.
B9J08_001053	PATHWAY: Sulfur metabolism.
B9J08_001054	PATHWAY: Protein modification; protein ubiquitination.
B9J08_001074	PATHWAY: Protein modification; protein glycosylation.
B9J08_001100	PATHWAY: Carbohydrate metabolism; OBSOLETE biosynthesis.
B9J08_001119	PATHWAY: Amino-acid biosynthesis.
B9J08_001147	PATHWAY: Carbohydrate degradation; glycolysis.
B9J08_001180	PATHWAY: Protein modification; protein glycosylation.
B9J08_001189	PATHWAY: Protein modification; protein glycosylation.
B9J08_001195	PATHWAY: Cofactor biosynthesis; OBSOLETE biosynthesis.
B9J08_001197	PATHWAY: Protein modification; protein glycosylation.
B9J08_001208	PATHWAY: Carbohydrate metabolism; OBSOLETE degradation.
B9J08_001214	PATHWAY: Nitrogen metabolism.
B9J08_001219	PATHWAY: Protein modification; protein glycosylation.
B9J08_001223	PATHWAY: Siderophore biosynthesis.
B9J08_001226	PATHWAY: Carbohydrate biosynthesis; dTMP biosynthesis via salvage pathway; dTMP from thymine: step 1/2.
B9J08_001234	PATHWAY: Protein modification; hydrogenase maturation.
B9J08_001268	PATHWAY: Nitrogen metabolism.
B9J08_001287	PATHWAY: Organosulfur degradation.
B9J08_001290	PATHWAY: Cofactor biosynthesis; OBSOLETE biosynthesis.
B9J08_001308	PATHWAY: Carbohydrate metabolism; ergosterol biosynthesis.
B9J08_001313	PATHWAY: Cofactor biosynthesis; OBSOLETE biosynthesis.
B9J08_001314	PATHWAY: Protein modification; protein glycosylation.
B9J08_001317	PATHWAY: Cofactor biosynthesis; OBSOLETE biosynthesis.
B9J08_001321	PATHWAY: Amino-acid biosynthesis; OBSOLETE biosynthesis.
B9J08_001339	PATHWAY: Protein modification; protein glycosylation.
B9J08_001341	PATHWAY: Secondary metabolite biosynthesis.
B9J08_001342	PATHWAY: Protein modification; protein ubiquitination.
B9J08_001361	PATHWAY: Lipid metabolism; fatty acid biosynthesis.
B9J08_001370	PATHWAY: Carbohydrate degradation; glycolysis.
B9J08_001426	PATHWAY: Glycan metabolism; OBSOLETE biosynthesis.
B9J08_001437	PATHWAY: Energy metabolism; nitrogen metabolism.
B9J08_001440	PATHWAY: Protein modification; protein ubiquitination.
B9J08_001441	PATHWAY: Purine metabolism; 3',5'-cyclic di-GMP biosynthesis.
B9J08_001456	PATHWAY: Carbohydrate metabolism; OBSOLETE biosynthesis.
B9J08_001459	PATHWAY: Pigment biosynthesis.
B9J08_001466	PATHWAY: Cell wall biogenesis.
B9J08_001468	PATHWAY: Nitrogen metabolism.
B9J08_001470	PATHWAY: Protein modification; protein glycosylation.
B9J08_001472	PATHWAY: Protein modification; protein OBSOLETE biosynthesis
B9J08_001479	PATHWAY: Protein modification; protein glycosylation.
B9J08_001480	PATHWAY: Carbohydrate degradation; 2-deoxy-D-ribose 1-phosphate biosynthesis; deoxy-D-ribose 1-phosphate from D-ribulose 5-phosphate : step 1/1.
B9J08_001481	PATHWAY: Lipid metabolism; fatty acid metabolism.
B9J08_001482	PATHWAY: Glucosamine biosynthesis; glucosamine biosynthesis.
B9J08_001485	PATHWAY: Alkaloid biosynthesis.
B9J08_001486	PATHWAY: Carbohydrate metabolism; OBSOLETE biosynthesis.
B9J08_001490	PATHWAY: Carbohydrate metabolism; OBSOLETE biosynthesis.
B9J08_001491	PATHWAY: Lipid metabolism; fatty acid metabolism.
B9J08_001500	PATHWAY: Lipid metabolism.
B9J08_001517	PATHWAY: Polyol metabolism; 1,2-propanediol degradation.
B9J08_001520	PATHWAY: Glycan metabolism; OBSOLETE biosynthesis.
B9J08_001522	PATHWAY: Pigment biosynthesis.
B9J08_001548	PATHWAY: Protein modification; protein glycosylation.
B9J08_001549	PATHWAY: Glycolipid biosynthesis.
B9J08_001551	PATHWAY: Glycolipid biosynthesis; OBSOLETE biosynthesis.
B9J08_001556	PATHWAY: Protein modification; protein glycosylation.
B9J08_001617	PATHWAY: Purine metabolism; 3',5'-cyclic di-GMP biosynthesis.
B9J08_001638	PATHWAY: Pigment biosynthesis.
B9J08_001639	PATHWAY: Amino-acid biosynthesis; ergothioneine biosynthesis.
B9J08_001659	PATHWAY: Amino-acid biosynthesis.
B9J08_001663	PATHWAY: Protein modification; protein glycosylation.
B9J08_001666	PATHWAY: Photosynthesis; C4 acid pathway.
B9J08_001680	PATHWAY: Nitrogen metabolism.
B9J08_001683	PATHWAY: Cofactor biosynthesis; OBSOLETE biosynthesis.
B9J08_001700	PATHWAY: Protein modification; protein glycosylation.
B9J08_001714	PATHWAY: Carbohydrate metabolism; OBSOLETE biosynthesis.
B9J08_001719	PATHWAY: Pigment biosynthesis.
B9J08_001725	PATHWAY: Protein modification; protein ubiquitination.
B9J08_001731	PATHWAY: Nitrogen metabolism.
B9J08_001746	PATHWAY: Amino-acid biosynthesis.
B9J08_001750	PATHWAY: Carbohydrate metabolism.
B9J08_001751	PATHWAY: Carbohydrate metabolism; OBSOLETE biosynthesis.
B9J08_001755	PATHWAY: Protein modification; protein glycosylation.
B9J08_001760	PATHWAY: Pigment biosynthesis.
B9J08_001781	PATHWAY: Secondary metabolite biosynthesis.
B9J08_001792	PATHWAY: Protein modification; protein glycosylation.
B9J08_001812	PATHWAY: Secondary metabolite biosynthesis.
B9J08_001830	PATHWAY: Cofactor biosynthesis; OBSOLETE biosynthesis.
B9J08_001831	PATHWAY: Protein modification; protein glycosylation.
B9J08_001862	PATHWAY: Lipid metabolism; fatty acid metabolism.
B9J08_001866	PATHWAY: Protein modification; protein glycosylation.
B9J08_001867	PATHWAY: Cofactor biosynthesis; tRNA biosynthesis.
B9J08_001882	PATHWAY: Amino-acid metabolism.
B9J08_001894	PATHWAY: Amino-acid metabolism.
B9J08_001918	PATHWAY: Amino-acid biosynthesis.
B9J08_001932	PATHWAY: Amino-acid biosynthesis; ergothioneine biosynthesis.
B9J08_001942	PATHWAY: Cofactor biosynthesis; OBSOLETE biosynthesis.
B9J08_001949	PATHWAY: Amino-acid biosynthesis; OBSOLETE biosynthesis.
B9J08_001954	PATHWAY: Cofactor biosynthesis; iron-sulfur cluster biosynthesis.
B9J08_001962	PATHWAY: Protein modification; protein ubiquitination.
B9J08_001970	PATHWAY: Lipid metabolism; fatty acid metabolism.
B9J08_001978	PATHWAY: Protein modification; protein glycosylation.
B9J08_001980	PATHWAY: Cofactor biosynthesis; OBSOLETE biosynthesis.
B9J08_001988	PATHWAY: Pigment biosynthesis.
B9J08_002007	PATHWAY: Protein modification; protein glycosylation.
B9J08_002012	PATHWAY: Protein modification; protein ubiquitination.
B9J08_002015	PATHWAY: Amino-acid biosynthesis; ergothioneine biosynthesis.
B9J08_002021	PATHWAY: Carbohydrate degradation; glycolysis.
B9J08_002028	PATHWAY: Protein modification; protein glycosylation.
B9J08_002031	PATHWAY: Cofactor biosynthesis; OBSOLETE biosynthesis.
B9J08_002036	PATHWAY: Nitrogen metabolism.
B9J08_002037	PATHWAY: Cofactor biosynthesis; tetrahydrofolylpolyglutamate biosynthesis.
B9J08_002049	PATHWAY: Protein modification; protein glycosylation.
B9J08_002055	PATHWAY: Cofactor biosynthesis; OBSOLETE biosynthesis.
B9J08_002082	PATHWAY: Cell wall biogenesis; OBSOLETE biosynthesis.
B9J08_002084	PATHWAY: Cofactor biosynthesis; OBSOLETE biosynthesis.
B9J08_002086	PATHWAY: Carbohydrate metabolism; ergosterol biosynthesis.
B9J08_002118	PATHWAY: Amino-acid metabolism; OBSOLETE biosynthesis.
B9J08_002119	PATHWAY: Carbohydrate metabolism; OBSOLETE biosynthesis.
B9J08_002141	PATHWAY: Cofactor biosynthesis; OBSOLETE biosynthesis.
B9J08_002156	PATHWAY: Organosulfur degradation.
B9J08_002161	PATHWAY: Organosulfur degradation.
B9J08_002163	PATHWAY: Protein modification; sulfatase oxidation.
B9J08_002176	PATHWAY: Pigment biosynthesis.
B9J08_002204	PATHWAY: Polyol metabolism; 1,2-propanediol degradation.
B9J08_002205	PATHWAY: Lipid metabolism; fatty acid biosynthesis.
B9J08_002218	PATHWAY: Amino-acid biosynthesis.
B9J08_002228	PATHWAY: Cofactor biosynthesis; OBSOLETE biosynthesis.
B9J08_002234	PATHWAY: Amino-acid biosynthesis; OBSOLETE biosynthesis.
B9J08_002244	PATHWAY: Glycolipid biosynthesis.
B9J08_002247	PATHWAY: Cofactor biosynthesis; OBSOLETE biosynthesis.
B9J08_002248	PATHWAY: Amino-acid biosynthesis; ergothioneine biosynthesis.
B9J08_002255	PATHWAY: Anchor biosynthesis; OBSOLETE biosynthesis.
B9J08_002256	PATHWAY: Nitrogen metabolism.
B9J08_002270	PATHWAY: Protein modification; protein glycosylation.
B9J08_002282	PATHWAY: Cofactor biosynthesis; iron-sulfur cluster biosynthesis.
B9J08_002286	PATHWAY: Cofactor biosynthesis; OBSOLETE biosynthesis.
B9J08_002288	PATHWAY: Protein modification; protein glycosylation.
B9J08_002295	PATHWAY: Cofactor biosynthesis; OBSOLETE biosynthesis.
B9J08_002296	PATHWAY: Anchor biosynthesis; OBSOLETE biosynthesis.
B9J08_002309	PATHWAY: Alkaloid biosynthesis.
B9J08_002314	PATHWAY: Amino-acid biosynthesis; ergothioneine biosynthesis.
B9J08_002319	PATHWAY: Carbohydrate metabolism; OBSOLETE biosynthesis.
B9J08_002330	PATHWAY: Protein modification; protein glycosylation.
B9J08_002356	PATHWAY: Carbohydrate metabolism; glyoxylate metabolism.
B9J08_002372	PATHWAY: Lipid metabolism; fatty acid metabolism.
B9J08_002384	PATHWAY: Amino-acid biosynthesis.
B9J08_002397	PATHWAY: Carbohydrate acid metabolism; OBSOLETE biosynthesis.
B9J08_002407	PATHWAY: Amino-acid biosynthesis.
B9J08_002441	PATHWAY: Protein modification; protein glycosylation.
B9J08_002471	PATHWAY: Protein modification; protein glycosylation.
B9J08_002475	PATHWAY: Photosynthesis; C4 acid pathway.
B9J08_002486	PATHWAY: Cofactor biosynthesis; iron-sulfur cluster biosynthesis.
B9J08_002492	PATHWAY: Amino-acid biosynthesis; L-cysteine biosynthesis.
B9J08_002493	PATHWAY: Glycolipid biosynthesis.
B9J08_002498	PATHWAY: Lipid metabolism; fatty acid biosynthesis.
B9J08_002507	PATHWAY: Glycan metabolism; OBSOLETE biosynthesis.
B9J08_002509	PATHWAY: Protein modification; protein glycosylation.
B9J08_002511	PATHWAY: Cofactor biosynthesis; OBSOLETE biosynthesis.
B9J08_002515	PATHWAY: Secondary metabolite biosynthesis.
B9J08_002522	PATHWAY: Amino-acid metabolism.
B9J08_002525	PATHWAY: Amino-acid biosynthesis; OBSOLETE biosynthesis.
B9J08_002540	PATHWAY: Carbohydrate metabolism; OBSOLETE biosynthesis.
B9J08_002541	PATHWAY: Lipid metabolism; fatty acid metabolism.
B9J08_002545	PATHWAY: Amino-acid biosynthesis.
B9J08_002552	PATHWAY: Pigment biosynthesis.
B9J08_002561	PATHWAY: Glycerolipid metabolism.
B9J08_002574	PATHWAY: Anchor biosynthesis; OBSOLETE biosynthesis.
B9J08_002579	PATHWAY: Cofactor biosynthesis; OBSOLETE biosynthesis.
B9J08_002584	PATHWAY: Protein modification; protein glycosylation.
B9J08_002592	PATHWAY: Protein modification; protein glycosylation.
B9J08_002593	PATHWAY: Protein modification; protein glycosylation.
B9J08_002613	PATHWAY: Organosulfur degradation.
B9J08_002616	PATHWAY: Protein modification; protein glycosylation.
B9J08_002621	PATHWAY: Purine metabolism; purine nucleotide salvage.
B9J08_002624	PATHWAY: Energy metabolism; carbon dioxide reduction.
B9J08_002626	PATHWAY: Carbohydrate metabolism; OBSOLETE biosynthesis.
B9J08_002640	PATHWAY: Siderophore biosynthesis.
B9J08_002641	PATHWAY: Protein modification; protein ubiquitination.
B9J08_002650	PATHWAY: Amino-acid metabolism.
B9J08_002655	PATHWAY: Lipid metabolism; fatty acid metabolism.
B9J08_002656	PATHWAY: Cofactor biosynthesis; OBSOLETE biosynthesis.
B9J08_002695	PATHWAY: Amino-acid biosynthesis.
B9J08_002709	PATHWAY: Secondary metabolite biosynthesis.
B9J08_002727	PATHWAY: Protein modification; protein ubiquitination.
B9J08_002729	PATHWAY: Glycan metabolism; OBSOLETE biosynthesis.
B9J08_002730	PATHWAY: Amino-sugar metabolism; OBSOLETE biosynthesis.
B9J08_002731	PATHWAY: Carbohydrate metabolism; OBSOLETE biosynthesis.
B9J08_002734	PATHWAY: Amino-acid biosynthesis.
B9J08_002735	PATHWAY: Glycolipid biosynthesis; OBSOLETE biosynthesis.
B9J08_002753	PATHWAY: Glycan metabolism; OBSOLETE biosynthesis.
B9J08_002754	PATHWAY: Cofactor biosynthesis; OBSOLETE biosynthesis.
B9J08_002757	PATHWAY: Cofactor biosynthesis; OBSOLETE biosynthesis.
B9J08_002773	PATHWAY: Protein modification; protein glycosylation.
B9J08_002811	PATHWAY: Protein modification; protein glycosylation.
B9J08_002825	PATHWAY: Lipid metabolism; fatty acid metabolism.
B9J08_002843	PATHWAY: Cofactor biosynthesis; OBSOLETE biosynthesis.
B9J08_002884	PATHWAY: Cofactor biosynthesis; OBSOLETE biosynthesis.
B9J08_002899	PATHWAY: Protein modification; protein glycosylation.
B9J08_002925	PATHWAY: Carbohydrate metabolism; OBSOLETE biosynthesis.
B9J08_002933	PATHWAY: Cofactor biosynthesis; OBSOLETE biosynthesis.
B9J08_002938	PATHWAY: Cofactor biosynthesis; OBSOLETE biosynthesis.
B9J08_002958	PATHWAY: Secondary metabolite biosynthesis.
B9J08_002968	PATHWAY: Lipid metabolism; fatty acid biosynthesis.
B9J08_003003	PATHWAY: Protein modification; protein glycosylation.
B9J08_003012	PATHWAY: Protein modification; protein glycosylation.
B9J08_003025	PATHWAY: Protein modification; protein ubiquitination.
B9J08_003070	PATHWAY: Carbohydrate metabolism; fatty acid metabolism.
B9J08_003109	PATHWAY: Protein modification; protein OBSOLETE biosynthesis.
B9J08_003110	PATHWAY: Organosulfur degradation.
B9J08_003112	PATHWAY: Protein modification; protein glycosylation.
B9J08_003129	PATHWAY: Carbohydrate metabolism; OBSOLETE biosynthesis.
B9J08_003137	PATHWAY: Carbohydrate metabolism; OBSOLETE biosynthesis.
B9J08_003149	PATHWAY: Siderophore biosynthesis.
B9J08_003181	PATHWAY: Energy metabolism; photosynthesis.
B9J08_003191	PATHWAY: Photosynthesis; C4 acid pathway.
B9J08_003204	PATHWAY: Nitrogen metabolism.
B9J08_003223	PATHWAY: Anchor biosynthesis; OBSOLETE biosynthesis.
B9J08_003260	PATHWAY: Cofactor biosynthesis; OBSOLETE biosynthesis.
B9J08_003270	PATHWAY: Protein modification; protein glycosylation.
B9J08_003286	PATHWAY: Carbohydrate metabolism; OBSOLETE biosynthesis.
B9J08_003297	PATHWAY: Carbohydrate metabolism; ergosterol biosynthesis.
B9J08_003317	PATHWAY: Nitrogen metabolism.
B9J08_003318	PATHWAY: Cofactor biosynthesis; OBSOLETE biosynthesis.
B9J08_003325	PATHWAY: Protein modification; protein glycosylation.
B9J08_003333	PATHWAY: Anchor biosynthesis; OBSOLETE biosynthesis.
B9J08_003334	PATHWAY: Anchor biosynthesis; OBSOLETE biosynthesis.
B9J08_003337	PATHWAY: Protein modification; protein glycosylation.
B9J08_003350	PATHWAY: Carbohydrate metabolism; OBSOLETE biosynthesis.
B9J08_003375	PATHWAY: Amino-acid biosynthesis; OBSOLETE biosynthesis.
B9J08_003399	PATHWAY: Pigment biosynthesis.
B9J08_003419	PATHWAY: Energy metabolism; photosynthesis.
B9J08_003422	PATHWAY: Amino-acid biosynthesis; ergothioneine biosynthesis.
B9J08_003434	PATHWAY: Amino-acid biosynthesis; OBSOLETE biosynthesis.
B9J08_003468	PATHWAY: Amino-acid biosynthesis.
B9J08_003475	PATHWAY: Purine metabolism; purine nucleoside salvage.
B9J08_003481	PATHWAY: Amino-acid biosynthesis; ergothioneine biosynthesis.
B9J08_003483	PATHWAY: Nitrogen metabolism.
B9J08_003487	PATHWAY: Protein modification; protein glycosylation.
B9J08_003491	PATHWAY: Mycotoxin biosynthesis.
B9J08_003499	PATHWAY: Amino-acid biosynthesis.
B9J08_003511	PATHWAY: Carbohydrate metabolism; OBSOLETE degradation.
B9J08_003528	PATHWAY: Amino-acid biosynthesis; ergothioneine biosynthesis.
B9J08_003532	PATHWAY: Photosynthesis; C4 acid pathway.
B9J08_003539	PATHWAY: Amino-acid biosynthesis; OBSOLETE biosynthesis.
B9J08_003551	PATHWAY: Anchor biosynthesis; OBSOLETE biosynthesis.
B9J08_003591	PATHWAY: Glycan metabolism; N-glycan degradation.
B9J08_003601	PATHWAY: Lipid metabolism; OBSOLETE biosynthesis.
B9J08_003607	PATHWAY: Protein modification; protein glycosylation.
B9J08_003635	PATHWAY: Nitrogen metabolism.
B9J08_003636	PATHWAY: Protein modification; protein OBSOLETE biosynthesis.
B9J08_003644	PATHWAY: Amine and polyamine metabolism; OBSOLETE biosynthesis.
B9J08_003651	PATHWAY: Photosynthesis; C4 acid pathway.
B9J08_003672	PATHWAY: Lipid metabolism; OBSOLETE biosynthesis.
B9J08_003694	PATHWAY: Protein modification; protein glycosylation.
B9J08_003698	PATHWAY: Siderophore biosynthesis.
B9J08_003704	PATHWAY: Protein modification; protein ubiquitination.
B9J08_003723	PATHWAY: Amine and polyamine metabolism; OBSOLETE biosynthesis.
B9J08_003733	PATHWAY: Amino-acid biosynthesis.
B9J08_003744	PATHWAY: Protein modification; protein ubiquitination.
B9J08_003751	PATHWAY: Lipid metabolism; fatty acid metabolism.
B9J08_003777	PATHWAY: Lipid metabolism; fatty acid metabolism.
B9J08_003794	PATHWAY: Cofactor biosynthesis; OBSOLETE biosynthesis.
B9J08_003812	PATHWAY: Purine metabolism.
B9J08_003818	PATHWAY: Lipid metabolism; fatty acid metabolism.
B9J08_003843	PATHWAY: Terpene metabolism; lanosterol biosynthesis; lanosterol from farnesyl diphosphate: step 1/3.
B9J08_003845	PATHWAY: Protein modification; protein glycosylation.
B9J08_003853	PATHWAY: Organosulfur degradation.
B9J08_003857	PATHWAY: Protein modification; protein glycosylation.
B9J08_003891	PATHWAY: Secondary metabolite biosynthesis.
B9J08_003904	PATHWAY: Nitrogen metabolism.
B9J08_003929	PATHWAY: Secondary metabolite biosynthesis.
B9J08_003958	PATHWAY: Protein modification; protein glycosylation.
B9J08_003968	PATHWAY: Protein modification; protein glycosylation.
B9J08_003970	PATHWAY: Photosynthesis; C4 acid pathway.
B9J08_003974	PATHWAY: Nitrogen metabolism.
B9J08_003984	PATHWAY: Protein modification; protein neddylation.
B9J08_004002	PATHWAY: Carbohydrate metabolism; OBSOLETE biosynthesis.
B9J08_004007	PATHWAY: Protein modification; protein glycosylation.
B9J08_004020	PATHWAY: Protein modification; protein glycosylation.
B9J08_004031	PATHWAY: Protein degradation; proteasomal Pup-dependent pathway.
B9J08_004033	PATHWAY: Protein modification; protein glycosylation.
B9J08_004034	PATHWAY: Photosynthesis; C4 acid pathway.
B9J08_004036	PATHWAY: Siderophore biosynthesis.
B9J08_004037	PATHWAY: Photosynthesis; C4 acid pathway.
B9J08_004056	PATHWAY: Cofactor biosynthesis; OBSOLETE biosynthesis.
B9J08_004084	PATHWAY: Anchor biosynthesis; OBSOLETE biosynthesis.
B9J08_004087	PATHWAY: Carbohydrate metabolism; OBSOLETE biosynthesis.
B9J08_004093	PATHWAY: Cofactor biosynthesis; OBSOLETE biosynthesis.
B9J08_004101	PATHWAY: Nitrogen metabolism.
B9J08_004102	PATHWAY: Protein modification; protein ubiquitination.
B9J08_004103	PATHWAY: Pigment biosynthesis.
B9J08_004105	PATHWAY: Amino-acid biosynthesis.
B9J08_004106	PATHWAY: Nitrogen metabolism.
B9J08_004107	PATHWAY: Cofactor biosynthesis; OBSOLETE biosynthesis.
B9J08_004148	PATHWAY: Energy metabolism; nitrogen metabolism.
B9J08_004159	PATHWAY: Carbohydrate metabolism; OBSOLETE biosynthesis.
B9J08_004174	PATHWAY: Carbohydrate metabolism; OBSOLETE biosynthesis.
B9J08_004179	PATHWAY: Carbohydrate metabolism; OBSOLETE degradation.
B9J08_004180	PATHWAY: Pigment biosynthesis.
B9J08_004186	PATHWAY: Cofactor biosynthesis; OBSOLETE biosynthesis.
B9J08_004187	PATHWAY: Cofactor biosynthesis; OBSOLETE biosynthesis.
B9J08_004193	PATHWAY: Lipid metabolism; fatty acid metabolism.
B9J08_004194	PATHWAY: Pigment biosynthesis.
B9J08_004195	PATHWAY: Pigment biosynthesis.
B9J08_004211	PATHWAY: Secondary metabolite biosynthesis.
B9J08_004254	PATHWAY: Signal transduction; phosphatidylinositol signaling pathway.
B9J08_004257	PATHWAY: Amino-sugar metabolism; OBSOLETE biosynthesis.
B9J08_004260	PATHWAY: Secondary metabolite biosynthesis.
B9J08_004270	PATHWAY: Carbohydrate metabolism; OBSOLETE biosynthesis.
B9J08_004272	PATHWAY: Organosulfur degradation.
B9J08_004275	PATHWAY: Cofactor biosynthesis; OBSOLETE biosynthesis.
B9J08_004276	PATHWAY: Glycolipid biosynthesis.
B9J08_004282	PATHWAY: Cofactor biosynthesis; OBSOLETE biosynthesis.
B9J08_004283	PATHWAY: Amino-acid biosynthesis; ergothioneine biosynthesis.
B9J08_004284	PATHWAY: Amino-acid biosynthesis; ergothioneine biosynthesis.
B9J08_004287	PATHWAY: Cofactor biosynthesis; iron-sulfur cluster biosynthesis.
B9J08_004290	PATHWAY: Lipid metabolism; fatty acid biosynthesis.
B9J08_004291	PATHWAY: Organosulfur degradation.
