B9J08_000249	FUNCTION: OBSOLETE is a single-component, multi-subunit protein that functions as a transcriptional regulator of nearly all RNA polymerase II-dependent genes.
B9J08_000259	FUNCTION: OBSOLETE is an essential component of the OBSOLETE complex. It is required for the correct localization of OBSOLETE to the cell membrane.
B9J08_000266	FUNCTION: Alpha-fructose dehydrogenase that catalyzes the reversible isomerization between D-ribulose 5-phosphate and D-arabinose 6-phosphate Required for the breakdown of starch to form sucrose during seed germination
B9J08_000292	FUNCTION: May play a role in cell wall organization and biogenesis.
B9J08_000295	FUNCTION: Recruits the ubiquinol-cytochrome c reductase complex to the inner mitochondrial membrane and facilitates the transfer of electrons from ubiquinol to cytochrome c. Contributes to the generation of a proton gradient across the mitochondrial membrane that is then used for ATP synthesis.
B9J08_000308	FUNCTION: May play a role in cilia biogenesis.
B9J08_000336	FUNCTION: Required for normal elongation of the apical-basal axis.
B9J08_000357	FUNCTION: Probably plays a role in the pathogenesis of M.tuberculosis.
B9J08_000361	FUNCTION: Possible role in spermiogenesis.
B9J08_000369	FUNCTION: Plays a role in lysosomal and mitochondrial homeostasis.
B9J08_000375	FUNCTION: Probably acts as a chemoattractant.
B9J08_000380	FUNCTION: This protein is a carbonyl carrier protein able to stabilize a variety of proteins.
B9J08_000403	FUNCTION: Cell surface proteoglycan that bears both heparan sulfate and chondroitin sulfate and that links the cytoskeleton to the nucleus.
B9J08_000429	FUNCTION: The octamer is a multisubunit enzyme composed of a peripheral complex that hydrolyzes ATP and a membrane integral complex that translocates protons.
B9J08_000438	FUNCTION: Involved in cell wall biosynthesis where it is required for the transfer of the GlcNAc residue from UDP-GlcNAc to the non-reducing end of the growing mannan.
B9J08_000439	FUNCTION: May play a role in mitochondrial function and cytochrome c biogenesis.
B9J08_000440	FUNCTION: Interconverts simultaneously and stereospecifically pyruvate and lactate with concomitant interconversion of NADH and NAD
B9J08_000441	FUNCTION: Adapter protein implicated in the regulation of a large spectrum of both general and specialized signaling pathways. Binds to a large number of partners, usually by recognition of a phosphoserine or phosphothreonine motif. Binding generally results in the modulation of the activity of the binding partner.
B9J08_000448	FUNCTION: Recruits the lipid transfer protein VPS13 to lipid droplets.
B9J08_000456	FUNCTION: Histone methyltransferase that specifically methylates 'Lys-9' of histone H3. H3 'Lys-9' methylation represents a specific tag for epigenetic transcriptional repression.
B9J08_000472	FUNCTION: Regulates flavonol biosynthesis.
B9J08_000481	FUNCTION: OBSOLETE is a member of the pentose phosphate transporter family which is involved in the control of a large number of enzymes, ion channels and other proteins.
B9J08_000502	FUNCTION: Essential component of the OBSOLETE complex, a complex that is required for the maintenance of the structure of the mitochondrial compartment.
B9J08_000505	FUNCTION: Positive regulator of p38 MAP kinase signaling.
B9J08_000521	FUNCTION: Positive regulator of pheromone-induced cell death.
B9J08_000540	FUNCTION: Required for maintenance of chromosomal congression, proper chromosome segregation and cell-cycle progression. Necessary for efficient assembly of sister chromatids. Causes compactation of DNA into a highly condensed, stable structure. Binds to double-stranded DNA in a sequence-specific manner.
B9J08_000562	FUNCTION: Probable thiol-disulfide oxidoreductase that may participate in various redox reactions.
B9J08_000571	FUNCTION: Major structural protein of microtubule-organizing compartments.
B9J08_000586	FUNCTION: OBSOLETE is a member of the mitochondrial inner membrane protein supercomplex that forms a link between the inner and outer membranes.
B9J08_000595	FUNCTION: Negatively regulates cell cycle progression and cellular morphogenesis.
B9J08_000597	FUNCTION: May play a role in cellular response to oxidative stress.
B9J08_000600	FUNCTION: Non-reducing polyketide synthase that catalyzes the formation of cyclohex-1,3-dihydrocyclohex-1,3-diol by condensation of acetyl-CoA and malonyl-CoA.
B9J08_000608	FUNCTION: Recruits the lipid transfer protein VPS13 to the endoplasmic reticulum.
B9J08_000626	FUNCTION: Required for the maintenance of the structure of the mitochondrial membranes and mitochondrial function.
B9J08_000642	FUNCTION: This protein binds the cis-acting element as a pseudo-trans-acting factor, in vitro.
B9J08_000652	FUNCTION: Effector proteins function to alter host cell physiology and promote bacterial survival in host tissues.
B9J08_000653	FUNCTION: This protein is a positive regulator of nitrite reductase.
B9J08_000663	FUNCTION: This protein is an enzymatically inactive cyclic nucleotide-binding protein that functions as an anti-viral agent against a wide variety of Gram-positive and Gram-negative bacteria.
B9J08_000664	FUNCTION: May be involved in plasmodesmal biogenesis.
B9J08_000672	FUNCTION: This protein is an obisoluteute protein.
B9J08_000676	FUNCTION: Polymerizes D-3-hydroxybutyryl-CoA to create polyhydroxybutyrate.
B9J08_000702	FUNCTION: The biosynthesis of nitric oxide is mediated by the three enzymes ALDH1 and ALDH2.
B9J08_000712	FUNCTION: The metallothioneins have a high content of cysteine residues that bind various heavy metals.
B9J08_000724	FUNCTION: Located at the top of the head of the 30S subunit, it contacts several helices of the 18S rRNA.
B9J08_000730	FUNCTION: Metallothionein involved in a wide variety of cellular processes, including protection of the proteome from stress, folding and transport of newly synthesized polypeptides, activation of proteolysis of misfolded proteins and the formation and dissociation of protein complexes.
B9J08_000783	FUNCTION: Required for efficient homologous chromosome segregation.
B9J08_000799	FUNCTION: Contains a zinc finger that can act as a transcriptional activator or repressor.
B9J08_000806	FUNCTION: Catalyzes the transfer of a phosphomonoester to a serine or threonine residue.
B9J08_000807	FUNCTION: Involved in the regulation of nitrogen metabolism. Up-regulates, in response to changes in intracellular N levels, the expression of a number of genes involved in nitrogen assimilation such as thioredoxin reductase, glyceraldehyde-3-phosphate dehydrogenase and pyruvate dehydrogenase.
B9J08_000817	FUNCTION: Non-catalytic subunit of the obisolate reductase complex, a multiprotein complex that catalyzes the initial transfer of a defined glycan ManGlcNAc in eukaryotes) from the lipid carrier dolichol-pyrophosphate to an asparagine residue within an Asn-X-Ser/Thr consensus motif in ubiquitin chains, the first step in ubiquitin chain maturation. The complex also has a depalmitoyl transferase activity.
B9J08_000824	FUNCTION: Required for normal cell wall integrity and for the correct assembly of the mannoprotein outer layer of the cell wall. Important for apical-basal adhesion.
B9J08_000830	FUNCTION: Deacetylates O-acetyl-S-adenosylhomocysteine to form acetate and sulfate.
B9J08_000834	FUNCTION: May play a role in lipid metabolism.
B9J08_000846	FUNCTION: Component of the OBSOLETE complex, a complex that regulates the turnover of the translation initiation factor eIF4E.
B9J08_000859	FUNCTION: Plays a role in cell wall biogenesis and integrity.
B9J08_000890	FUNCTION: Part of the OBSOLETE complex, a complex required for the translocation of lipoproteins and proteins from the endoplasmic reticulum to the plasma membrane.
B9J08_000891	FUNCTION: Plays a role in virion assembly and budding.
B9J08_000892	FUNCTION: Component of the outer cell wall layer. Required for stability of the cell wall and for optimal growth. Required during the transition from yeast to spore life span.
B9J08_000906	FUNCTION: Lysis-specific nuclease with a preference for pyrimidines, and acts on the 3' side of pyrimidine nucleotides. Possesses a phosphodiesterase activity.
B9J08_000911	FUNCTION: Inhibins and activins inhibit and activate, respectively, the secretion of follitropin by the pituitary gland. Inhibins/activins are involved in regulating a number of diverse functions such as hypothalamic and pituitary hormone secretion, gonadal hormone secretion, germ cell development and maturation, plant growth and development, or senescence.
B9J08_000919	FUNCTION: Probably plays a role in cell division.
B9J08_000931	FUNCTION: Required for normal neuronal function and axonal outgrowth and maintenance.
B9J08_000940	FUNCTION: Monophosphorylates serine/threonine residues in a variety of proteins involved in different processes such as microtubule organization at centrosomes, cell cycle progression and cytokinesis.
B9J08_000943	FUNCTION: Plays a role in cytokinesis.
B9J08_000986	FUNCTION: May play a role in cellular division.
B9J08_001011	FUNCTION: This protein is an atypical, non-specific DNA-binding protein that functions in cell cycle urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari urmari
B9J08_001028	FUNCTION: OBSOLETE is an obissufide reductase that can both act as an opsonin and a repressor of transcription, depending on the context.
B9J08_001050	FUNCTION: Probably plays a role in host phagosome maturation and secretion.
B9J08_001052	FUNCTION: Methyltransferase that catalyzes the transfer of a methyl group from S-adenosyl-L-methionine to 3-methylarginine, leading to the formation of 3-methylarginine.
B9J08_001053	FUNCTION: Palmitoyltransferase that probably catalyzes the addition of palmitate onto various protein substrates and is involved in a variety of cellular processes Has no stringent fatty acid selectivity and in addition to palmitate can also transfer onto target proteins myristate from tetradecanoyl-CoA and stearate from octadecanoyl-CoA
B9J08_001054	FUNCTION: Flagellar protein that affects chemotactic events.
B9J08_001074	FUNCTION: Effector proteins function to alter host cell physiology and promote bacterial survival in host tissues. Contributes to the formation of Salmonella-induced filaments in infected macrophages. Required for efficient replication in macrophages.
B9J08_001100	FUNCTION: Possesses phospholipase A2 activity.
B9J08_001119	FUNCTION: This protein is an atypical, non-secretory type III ribonucleotide-binding protein that seems to interact with a variety of nucleic acids.
B9J08_001147	FUNCTION: Component of the OBSOLETE complex, a complex that is part of the mitochondrial inner membrane.
B9J08_001180	FUNCTION: Receptor for DAPK3, a G-protein coupled receptor which activates a phosphatidylinositol-calcium second messenger system.
B9J08_001189	FUNCTION: Probably involved in lipid transport.
B9J08_001195	FUNCTION: Probably plays a role in cytokinesis.
B9J08_001197	FUNCTION: May play a role in the control of cellular morphogenesis and cytokinesis.
B9J08_001208	FUNCTION: Complexes with thiol-disulfide oxidoreductases to form disulfide bonds in the mitochondrial inner membrane.
B9J08_001214	FUNCTION: Part of the OBSOLETE complex which is required for efficient peptide transfer between the endoplasmic reticulum and the Golgi apparatus.
B9J08_001219	FUNCTION: Probably plays a role in symbiotic development.
B9J08_001223	FUNCTION: Converts protonucleotides and malonate semialdehydes to protonucleotides.
B9J08_001226	FUNCTION: This enzyme is involved in the biosynthesis of deoxyribonucleotides.
B9J08_001234	FUNCTION: Capsid protein p27: Self-associates to form the irregular polyhedron core composed of hexamers and pentamers, that encapsulates the genomic RNA-nucleocapsid complex. Aspartyl protease p27: self-associates to form the irregular polyhedron core composed of hexamers and pentamers, that encapsulates the genomic RNA-nucleocapsid complex. ; FUNCTION: : Mediates proteolytic cleavages of Gag and Gag-Pol polyproteins during or shortly after the release of the virion from the plasma membrane. Cleavages take place as an ordered, step-wise cascade to yield mature proteins. This process is called maturation. Displays maximal activity during the budding process just prior to particle release from the cell.
B9J08_001268	FUNCTION: This protein is an allosteric activator of the nitric oxide reductase.
B9J08_001287	FUNCTION: Catalyzes the hydrolysis of short-chain aliphatic nitriles to their corresponding organic acids with release of ammonia.
B9J08_001290	FUNCTION: This protein is an obisoluteute protein.
B9J08_001308	FUNCTION: Required for correct chromosome segregation.
B9J08_001313	FUNCTION: May only reduce GSH-thiol disulfides, but not protein disulfides.
B9J08_001314	FUNCTION: This protein is a component of the OBSOLETE complex, a complex localized at the midbody of mitotic chromosomes.
B9J08_001317	FUNCTION: This protein is an aliphatic nitrogenase.
B9J08_001321	FUNCTION: Probably serves as a microtubule-dependent and Rho-type motility sensor.
B9J08_001339	FUNCTION: Forms a fibrillar layer on the bacterial surface that provides a framework for the olfactory epithelial to meso-diaminopimelic acid layer.
B9J08_001341	FUNCTION: Heavy-metal-binding protein. Binds one copper per subunit.
B9J08_001342	FUNCTION: Positive-regulator of glutamine synthetase.
B9J08_001361	FUNCTION: Acts as a transcriptional regulator. Binds to and activates the promoter of the hairy genes YCRF1, YCRF2 and YCRF3.
B9J08_001370	FUNCTION: Probable serine/threonine-protein phosphatase which may play a role in cell cycle regulation.
B9J08_001426	FUNCTION: Cell surface adhesion protein that mediates both yeast-to-host tissue adherence and yeast aggregation. Plays an important role in the pathogenesis of C.albicans infections.
B9J08_001437	FUNCTION: The cytochrome b5/NADH cytochrome b5 reductases are involved in desaturation and elongation of fatty acids, cholesterol biosynthesis, drug metabolism, and, in erythrocyte, methemoglobin reduction. They oxidize a variety of structurally unrelated compounds, including steroids, fatty acids, and xenobiotics.
B9J08_001440	FUNCTION: Recruits the G-protein coupled glyceraldehyde-3-phosphate dehydrogenases glyceraldehyde-3-phosphate dehydrogenase and glyceraldehyde-3-phosphate dehydrogenase to the glyceraldehyde-3-phosphate dehydrogenase promoter. Promotes the activation of the glyceraldehyde-3-phosphate dehydratases gprA and gprB, as well as the glyceraldehyde-3-phosphate dehydrogenase gprD and the glyceraldehyde-3-phosphate dehydrogenase gprC. Positively regulates the activity of the glyceraldehyde-3-phosphate dehydratase gprE.
B9J08_001441	FUNCTION: Acts as a guanine nucleotide exchange factor for RDH1, RHO2 and RHO3. Promotes the exchange of GDP to GTP, converting inactive GDP-bound RHO1 into its active GTP-bound form.
B9J08_001456	FUNCTION: Atypical and probable non-essential component of the cytosolic cyclic nucleic acid chaperone that binds RNA and nucleic acids in a sequence-specific manner. May play a role in the control of RNA polymerase II-dependent transcription.
B9J08_001459	FUNCTION: This protein is an aliphatic monooxygenase.
B9J08_001466	FUNCTION: Involved in spore wall assembly, sex determination and cell division. May be involved in a reorganization of the cytoskeleton during sporulation.
B9J08_001468	FUNCTION: The octamer is a protein that binds to and probably organizes the N-terminal part of nascent peptide chains.
B9J08_001470	FUNCTION: Probably involved in the organization of the cytoskeleton. May link microtubules to the actin cytoskeleton.
B9J08_001472	FUNCTION: This protein is an obissile protein that can act as a molecular chaperone to guide and/or transport proteins in the secretory pathway.
B9J08_001479	FUNCTION: May play a role as a scaffolding protein in plastids.
B9J08_001480	FUNCTION: Synthesizes deoxyribose-5-phosphate from ribose-5-phosphate and phosphoenolpyruvate.
B9J08_001481	FUNCTION: Plays a role in establishing cell polarity and bud site selection.
B9J08_001482	FUNCTION: Has a cell-killing activity.
B9J08_001485	FUNCTION: Cytosolic enzyme that catalyzes the hydrolytic deamination of adenosine and other small nucleotides to free purines and glycine.
B9J08_001486	FUNCTION: Component of the swi2-SWR1 complex, which catalyzes the conversion of phosphatidylinositol 3-phosphate to phosphatidylinositol 4-phosphate
B9J08_001490	FUNCTION: Regulates ion homeostasis.
B9J08_001491	FUNCTION: Probably plays a role in virulence.
B9J08_001500	FUNCTION: Hydrolyzes the sphingolipid ceramide into sphingosine and free fatty acid.
B9J08_001517	FUNCTION: Required for the localization to the plasma membrane of the ribosomal protein S6.
B9J08_001520	FUNCTION: Involved in cell wall biogenesis and is required for the separation of the mother and daughter cells.
B9J08_001522	FUNCTION: Interconverts simultaneously and stereospecifically pyruvate and lactate with concomitant interconversion of NADH and NAD
B9J08_001548	FUNCTION: May play a role in cellular division.
B9J08_001549	FUNCTION: May be involved in cell wall organization and biogenesis.
B9J08_001551	FUNCTION: Component of the outer cell wall layer required for stability of the cell wall and specifically for cell wall rigidity.
B9J08_001556	FUNCTION: Required for the splicing of pre-mRNA. Binds to the loop I region of the U5 small nuclear ribonucleoprotein
B9J08_001617	FUNCTION: The OBSOLETE complex catalyzes the formation of cyclic dinucleotides from one molecule of acetyl-CoA and three molecules of malonyl-CoA.
B9J08_001638	FUNCTION: Involved in the metabolism of aromatic compounds. Catalyzes the oxidation of a wide range of aromatic compounds to their corresponding acyl-CoAs, with a reduction of O2 to H2O2.
B9J08_001639	FUNCTION: OBSOLETE is a member of the ubiquitin-like factor family that controls ubiquitination and subsequent proteasomal degradation of target proteins.
B9J08_001659	FUNCTION: OBSOLETE is a protein that localizes to centrosomes in early embryogenesis. It may be involved in the process of postembryonic development of seeds and pollen.
B9J08_001663	FUNCTION: Inhibitor of protein-phosphatase 1 Binds to and inhibits PP1 activity.
B9J08_001666	FUNCTION: May play a role in the control of cilia length.
B9J08_001680	FUNCTION: Probable nitrate transporter.
B9J08_001683	FUNCTION: This protein is an obisoluted piece of cartilage.
B9J08_001700	FUNCTION: Localizes to the cytoplasm, where it affects tyrosine kinase signaling.
B9J08_001714	FUNCTION: This protein is essential for male fertility.
B9J08_001719	FUNCTION: Interconverts simultaneously and stereospecifically pyruvate and lactate with concomitant interconversion of NADH and NAD
B9J08_001725	FUNCTION: Major dynein-containing protein that acts as a transcriptional activator. Binds to and activates the dynein-dynactin monooxygenase dynein-dynactin complex.
B9J08_001731	FUNCTION: Regulates intracellular signal transduction.
B9J08_001746	FUNCTION: This protein is an inhibitor of the cyclin-dependent kinase activity of cyclin D1.
B9J08_001750	FUNCTION: This protein is an energy-coupling protein, that functions as a secretory protein capable of tethering secretory vesicles to organelles.
B9J08_001751	FUNCTION: Binds to cyclic phosphodiesters, with a preference for phosphatidylinositol 3-phosphate P).
B9J08_001755	FUNCTION: Effector proteins function to alter host cell physiology and promote bacterial survival in host tissues. This protein is an endopeptidase that degrades single-stranded peptidoglycan fragments of target proteins.
B9J08_001760	FUNCTION: Controls the reversible cyclization of farnesyl diphosphate to alpha-ketoglutarate.
B9J08_001781	FUNCTION: Has phospholipase and lysophospholipase activities, with a preference for the linoleic acid family.
B9J08_001792	FUNCTION: The biological activity of the toxin is produced by the A chain, which activates intracellular adenyl cyclase.
B9J08_001812	FUNCTION: : Activates apoptosis in a caspase-dependent manner and triggers programmed cell death ; FUNCTION: : Binds and activates SDF-2 to induce apoptosis.
B9J08_001830	FUNCTION: Probably plays a role in cell division.
B9J08_001831	FUNCTION: Required for the rotational direction of flagella during chemotaxis.
B9J08_001862	FUNCTION: Possesses lipididase activity. Hydrolyzes phosphatidylserine, phosphatidylcholine and phosphatidylinositol in vitro. May play a role in cell division.
B9J08_001866	FUNCTION: This protein is an enzymatically inactive cyclic nucleotide-binding endopeptidase.
B9J08_001867	FUNCTION: The natural substrate for this enzyme may be peptidyl-tRNAs which drop off the ribosome during protein synthesis.
B9J08_001882	FUNCTION: Adapter protein implicated in the regulation of a large spectrum of both general and specialized signaling pathways. Binds to a large number of partners, usually by recognition of a phosphoserine or phosphothreonine motif
B9J08_001894	FUNCTION: May play a role in the cellular response to oxidative stress.
B9J08_001918	FUNCTION: This protein is thought to be a cyclic nucleotide-binding protein which interacts with the rhizosphere.
B9J08_001932	FUNCTION: OBSOLETE is a protein that binds to the glycine ring of phosphatidylinositol 3,4,5-trisphosphate.
B9J08_001942	FUNCTION: This protein is an aliphatic mononucleotide synthase.
B9J08_001949	FUNCTION: Has antibacterial activity against the Gram-positive bacterium S.aureus and the Gram-negative bacteria E.coli ML35p and P.aeruginosa. Lacks antifungal activity against C.albicans.
B9J08_001954	FUNCTION: Controls the turnover of the methylmalonyl-CoA methyltransferase MalF. Catalyzes the methylation of malonyl-CoA to malonyl-CoA.
B9J08_001962	FUNCTION: Positive and negative regulator of nitrite uptake.
B9J08_001970	FUNCTION: Positive transcriptional activator of pbcS.
B9J08_001978	FUNCTION: Effector proteins function to alter host cell physiology and promote bacterial survival in host tissues. Contributes to the pathogenesis of M.tuberculosis when overexpressed.
B9J08_001980	FUNCTION: May play a role in chromatin assembly and/or stability.
B9J08_001988	FUNCTION: Interconverts simultaneously and stereospecifically pyruvate and lactate with concomitant interconversion of NADH and NAD
B9J08_002007	FUNCTION: OBSOLETE is a member of the mitochondrial ribonucleoprotein complexes which are responsible for the majority of the mitochondrial ribonucleotide exchange activities.
B9J08_002012	FUNCTION: Small interfering RNA-binding protein which negatively regulates the expression of many genes that are induced as cells make the transition from rapid exponential growth to stationary phase.
B9J08_002015	FUNCTION: Plays a role in the microtubule-dependent coupling of the nucleus and the cytoskeleton.
B9J08_002021	FUNCTION: OBSOLETE is a protein that binds to phosphatidylinositol 4,5-bisphosphate.
B9J08_002028	FUNCTION: Required for the assembly of the V1 complex of the vacuolar ATPase.
B9J08_002031	FUNCTION: Major envelope protein that plays a role in the biogenesis of the viral double membrane and in egress of virus particles from the host cell.
B9J08_002036	FUNCTION: Recruits the lipid transfer protein VPS13A from the cytosol to the vacuole.
B9J08_002037	FUNCTION: May play an important role in tetrapyrrole biosynthesis.
B9J08_002049	FUNCTION: Has a role in the regulation of cell polarity and cytokinesis.
B9J08_002055	FUNCTION: Probably plays a role in cellular morphogenesis.
B9J08_002082	FUNCTION: Involved in cell wall metabolism and morphogenesis.
B9J08_002084	FUNCTION: This protein is an aliphatic monocyclic cyclic nucleotide binding protein.
